_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
228,nav_dryrun,dryrun,229,1.7,0.0,229,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1142,229,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1143,1.7048426866531372,1.6157499551773071,-89,0.6753418071325435,0.4988521933555603,0.5780958713436176,0.09724593578892596,0.0437542125582695,0.035508077,DIAG_NAV,1145,avoidance,10.156144686043262,10.405725684185118,0.0,9.0,22.341163034612933,3.5546506401151414,3.5546506401151414,10.156144686043262,229,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1146
229,nav_dryrun,dryrun,230,1.7,0.0,230,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1147,230,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1148,1.7290517866611481,1.6542500257492065,-89,0.6653831161203838,0.4977481961250305,0.56661995615111,0.09876315996927373,0.04379846900701523,0.006135853,DIAG_NAV,1150,avoidance,10.15503827482462,10.19915921071998,0.0,7.0,22.34134374844531,3.5542633961886163,3.5542633961886163,10.15503827482462,230,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1151
230,nav_dryrun,dryrun,231,1.7,0.0,231,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1152,231,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1153,1.733368945121765,1.662750005722046,-89,0.6349716920678209,0.49944862723350525,0.5352498935041161,0.09972179856370478,0.0437861867249012,0.029079072,DIAG_NAV,1155,avoidance,10.15534533187747,9.63449808307409,0.0,4.0,22.341293595793346,3.554370866157114,3.554370866157114,10.15534533187747,231,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1156
231,nav_dryrun,dryrun,232,1.7,0.0,232,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1157,232,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1158,1.7326931715011598,1.6770000457763672,-89,0.6351847256102213,0.49619847536087036,0.5365849405113787,0.09859978509884254,0.04364335536956787,0.052485761000000006,DIAG_NAV,1160,avoidance,10.158916115760803,9.658528929204817,0.0,5.0,22.34071036775907,3.5556206405162807,3.5556206405162807,10.158916115760803,232,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1161
232,nav_dryrun,dryrun,233,1.7,0.0,233,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1162,233,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1163,1.6179773970083757,1.690999984741211,-89,0.6337086122210432,0.495707631111145,0.5348448567769419,0.09886375544410125,0.043762993067502975,0.027987517000000003,DIAG_NAV,1165,avoidance,10.155925173312426,9.627207421984956,0.0,5.0,22.34119888835897,3.5545738106593485,3.5545738106593485,10.155925173312426,233,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1166
233,nav_dryrun,dryrun,234,1.7,0.0,234,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1167,234,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1168,1.580417921145757,1.530750036239624,-89,0.652899758067242,0.49759331345558167,0.5544037032384906,0.09849605482875132,0.043905455619096756,0.022570991000000002,DIAG_NAV,1170,avoidance,10.152363609522581,9.97926665829283,0.0,8.0,22.341780610444644,3.553327263332903,3.553327263332903,10.152363609522581,234,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1171
234,nav_dryrun,dryrun,235,1.7,0.0,235,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1172,235,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1173,1.6764657443219966,1.530750036239624,-89,0.6549258232116699,0.4989728331565857,0.5557395991887533,0.09918622402291671,0.04421638697385788,0.045508024,DIAG_NAV,1175,avoidance,10.144590325653553,10.003312785397558,0.0,5.0,22.34305024680992,3.550606613978743,3.550606613978743,10.144590325653553,235,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1176
235,nav_dryrun,dryrun,236,1.7,0.0,236,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1177,236,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1178,1.7099574179876418,1.6057499647140503,-89,0.6448087074926921,0.4971751868724823,0.5449212177314845,0.09988748976120762,0.04392300918698311,0.016774366000000002,DIAG_NAV,1180,avoidance,10.151924770325422,9.808581919166722,0.0,6.0,22.341852287513515,3.5531736696138974,3.5531736696138974,10.151924770325422,236,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1181
236,nav_dryrun,dryrun,237,1.7,0.0,237,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1182,237,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1183,1.7131392331350417,1.6192500591278076,-89,0.6720287397850392,0.4983054995536804,0.5714995477329881,0.10052919205205113,0.04392664507031441,0.039718863,DIAG_NAV,1185,avoidance,10.15183387324214,10.286991859193785,0.0,6.0,22.341867134037116,3.5531418556347485,3.5531418556347485,10.15183387324214,237,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1186
237,nav_dryrun,dryrun,238,1.7,0.0,238,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1187,238,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1188,1.7091437578201294,1.6192500591278076,-89,0.6742104167161986,0.4988521933555603,0.5742764744841368,0.09993394223206184,0.04390421137213707,0.008904543000000001,DIAG_NAV,1190,avoidance,10.152394715696573,10.336976540714462,0.0,9.0,22.34177552976956,3.5533381504938,3.5533381504938,10.152394715696573,238,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1191
238,nav_dryrun,dryrun,239,1.7,0.0,239,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1192,239,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1193,1.7394533097743987,1.690999984741211,-89,0.6337895705932524,0.498584121465683,0.533174381967739,0.10061518862551334,0.043637990951538086,0.010252267,DIAG_NAV,1195,avoidance,10.159050226211548,9.597138875419303,0.0,5.0,22.340688463052114,3.5556675791740413,3.5556675791740413,10.159050226211548,239,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1196
239,nav_dryrun,dryrun,240,1.7,0.0,240,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1197,240,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1198,1.682581213387576,1.5210000276565552,-89,0.6355984174623722,0.496004194021225,0.5365144490059028,0.09908396845646933,0.044084206223487854,0.033625658,DIAG_NAV,1200,avoidance,10.147894844412804,9.657260082106252,0.0,7.0,22.34251050874591,3.551763195544481,3.551763195544481,10.147894844412804,240,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1201
240,nav_dryrun,dryrun,241,1.7,0.0,241,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1202,241,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1203,1.5707726379235585,1.5210000276565552,-89,0.6525067174157431,0.4992852807044983,0.5541142659780781,0.09839245143766497,0.044055450707674026,0.056859233,DIAG_NAV,1205,avoidance,10.14861373230815,9.974056787605406,0.0,8.0,22.34239309038967,3.552014806307852,3.552014806307852,10.14861373230815,241,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1206
241,nav_dryrun,dryrun,242,1.7,0.0,242,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1207,242,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1208,1.7138565665199643,1.6145000457763672,-89,0.6728639179884002,0.4990554749965668,0.5720880327570456,0.10077588523135465,0.04409777745604515,0.0038957630000000004,DIAG_NAV,1210,avoidance,10.147555563598871,10.29758458962682,0.0,6.0,22.342565924612185,3.5516444472596045,3.5516444472596045,10.147555563598871,242,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1211
242,nav_dryrun,dryrun,243,1.7,0.0,243,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1212,243,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1213,1.7189845244089763,1.6419999599456787,-89,0.6757588622181915,0.4990521967411041,0.5765069641760643,0.0992518980421272,0.043554212898015976,0.050507062000000005,DIAG_NAV,1215,avoidance,10.1611446775496,10.377125355169158,0.0,9.0,22.340346369333567,3.5564006371423598,3.5564006371423598,10.1611446775496,243,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1216
243,nav_dryrun,dryrun,244,1.7,0.0,244,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1217,244,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1218,1.653431548313661,1.6419999599456787,-89,0.6663402815659841,0.4958933889865875,0.5661553709092094,0.10018491065677475,0.04379846900701523,0.06646323,DIAG_NAV,1220,avoidance,10.15503827482462,10.19079667636577,0.0,7.0,22.34134374844531,3.5542633961886163,3.5542633961886163,10.15503827482462,244,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1221
244,nav_dryrun,dryrun,245,1.7,0.0,245,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1222,245,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1223,1.5796114255984623,1.5227500200271606,-89,0.6525771326796953,0.4963042140007019,0.5539192136222513,0.09865791905744403,0.044102173298597336,0.021697847000000003,DIAG_NAV,1225,avoidance,10.147445667535067,9.970545845200522,0.0,5.0,22.342583874302605,3.551605983637273,3.551605983637273,10.147445667535067,245,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1226
245,nav_dryrun,dryrun,246,1.7,0.0,246,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1227,246,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1228,1.570899526278178,1.5227500200271606,-89,0.6520450454811717,0.49767670035362244,0.5531288164014203,0.09891622907975141,0.04410545155405998,0.010968647000000002,DIAG_NAV,1230,avoidance,10.1473637111485,9.956318695225566,0.0,8.0,22.342597260512413,3.5515772989019747,3.5515772989019747,10.1473637111485,246,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1231
246,nav_dryrun,dryrun,247,1.7,0.0,247,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1232,247,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1233,1.7090170099621727,1.589750051498413,-89,0.6533197129881659,0.4973229765892029,0.5532783523755724,0.10004136061259344,0.0440918393433094,0.067192741,DIAG_NAV,1235,avoidance,10.147704016417265,9.959010342760305,0.0,8.0,22.342541677318515,3.5516964057460423,3.5516964057460423,10.147704016417265,247,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1236
247,nav_dryrun,dryrun,248,1.7,0.0,248,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1237,248,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1238,1.7192420278276717,1.6357500553131104,-89,0.671811583430268,0.4979592263698578,0.5758401457113297,0.09597143771893837,0.04365421086549759,0.015382399000000001,DIAG_NAV,1240,avoidance,10.15864472836256,10.365122622803934,0.0,9.0,22.340754694367448,3.5555256549268957,3.5555256549268957,10.15864472836256,248,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1241
248,nav_dryrun,dryrun,249,1.7,0.0,249,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1242,249,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1243,1.6510704999620265,1.6357500553131104,-89,0.6744491797547008,0.49688801169395447,0.5753288669278102,0.09912031282689057,0.04389515891671181,0.038138282,DIAG_NAV,1245,avoidance,10.152621027082205,10.355919604700583,0.0,6.0,22.341738565576573,3.5534173594787712,3.5534173594787712,10.152621027082205,249,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1246
