_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
231,nav_dryrun,dryrun,232,1.4,0.0,232,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1157,232,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1158,0.55,True,0.0,,91,0.5643232938121346,0.4570986330509186,0.3682460830975122,0.19607721071462242,0.12112186849117279,0.033278685,DIAG_NAV,1160,avoidance,8.22195328772068,6.62842949575522,0.0,37.0,19.05254535525473,2.877683650702238,2.877683650702238,8.22195328772068,232,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1161
232,nav_dryrun,dryrun,233,1.4,0.0,233,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1162,233,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1163,0.55,True,0.0,,91,0.5657591670751572,0.45269840955734253,0.36909377194788995,0.19666539512726725,0.12062416225671768,0.02699694,DIAG_NAV,1165,avoidance,8.234395943582058,6.643687895062019,0.0,37.0,19.05083637532468,2.8820385802537203,2.8820385802537203,8.234395943582058,233,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1166
233,nav_dryrun,dryrun,234,1.4,0.0,234,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1167,234,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1168,0.55,True,0.0,,91,0.5805779563056098,0.4560509920120239,0.3829883706339903,0.1975895856716195,0.12084459513425827,0.0041757750000000005,DIAG_NAV,1170,avoidance,8.228885121643543,6.893790671411826,0.0,35.0,19.051593278368202,2.88010979257524,2.88010979257524,8.228885121643543,234,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1171
234,nav_dryrun,dryrun,235,1.4,0.0,235,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1172,235,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1173,0.55,True,0.0,,91,0.5805779563056098,0.4560509920120239,0.3829883706339903,0.1975895856716195,0.12084459513425827,0.536457834,DIAG_NAV,1175,avoidance,8.228885121643543,6.893790671411826,0.0,35.0,19.051593278368202,2.88010979257524,2.88010979257524,8.228885121643543,235,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1176
235,nav_dryrun,dryrun,236,1.4,0.0,236,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1177,236,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1178,0.55,True,0.0,,91,0.5644877351382199,0.45430460572242737,0.3677354711068778,0.1967522640313421,0.12048815935850143,0.014581277,DIAG_NAV,1180,avoidance,8.237796016037464,6.6192384799238,0.0,37.0,19.050369380524554,2.8832286056131124,2.8832286056131124,8.237796016037464,236,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1181
236,nav_dryrun,dryrun,237,1.4,0.0,237,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1182,237,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1183,0.55,True,0.0,,91,0.5649700454052757,0.4548106789588928,0.36865344358270485,0.19631660182257088,0.12075287103652954,0.038324984,DIAG_NAV,1185,avoidance,8.231178224086761,6.6357619844886875,0.0,37.0,19.051278324222025,2.8809123784303665,2.8809123784303665,8.231178224086761,237,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1186
237,nav_dryrun,dryrun,238,1.4,0.0,238,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1187,238,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1188,0.55,True,0.0,,91,0.5662791571196388,0.45352011919021606,0.3697434242944472,0.19653573282519166,0.12078998982906342,0.00935448,DIAG_NAV,1190,avoidance,8.230250254273415,6.655381637300049,0.0,37.0,19.05140577946987,2.880587588995695,2.880587588995695,8.230250254273415,238,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1191
238,nav_dryrun,dryrun,239,1.4,0.0,239,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1192,239,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1193,0.55,True,0.0,,91,0.5806399741106563,0.4528326392173767,0.38459077727497293,0.1960491968356833,0.12032226473093033,0.033413121000000004,DIAG_NAV,1195,avoidance,8.241943381726742,6.922633990949513,0.0,35.0,19.04979974613102,2.8846801836043596,2.8846801836043596,8.241943381726742,239,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1196
239,nav_dryrun,dryrun,240,1.4,0.0,240,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1197,240,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1198,0.55,True,0.0,,91,0.5807410975297292,0.4534541964530945,0.3787961002190908,0.20194499731063842,0.12072500586509705,0.055845851,DIAG_NAV,1200,avoidance,8.231874853372574,6.818329803943635,0.0,35.0,19.051182643245117,2.881156198680401,2.881156198680401,8.231874853372574,240,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1201
240,nav_dryrun,dryrun,241,1.4,0.0,241,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1202,241,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1203,0.55,True,0.0,,91,0.5809561519159211,0.45500996708869934,0.41083122364387337,0.1701249282720477,0.12016303837299347,0.002941462,DIAG_NAV,1205,avoidance,8.245924040675163,7.39496202558972,0.0,35.0,19.049253008655754,2.886073414236307,2.886073414236307,8.245924040675163,241,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1206
241,nav_dryrun,dryrun,242,1.4,0.0,242,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1207,242,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1208,0.55,True,0.0,,91,0.5833288977543513,0.4572853147983551,0.41378002532923863,0.1695488724251126,0.12098097056150436,0.026551114,DIAG_NAV,1210,avoidance,8.225475735962391,7.448040455926296,0.0,35.0,19.052061552325775,2.878916507586837,2.878916507586837,8.225475735962391,242,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1211
242,nav_dryrun,dryrun,243,1.4,0.0,243,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1212,243,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1213,0.55,True,0.0,,91,0.5741422738347735,0.4524036645889282,0.39380921665926155,0.1803330571755119,0.12055958807468414,0.025291581,DIAG_NAV,1215,avoidance,8.236010298132896,7.088565899866708,0.0,36.0,19.050614646173113,2.8826036043465137,2.8826036043465137,8.236010298132896,243,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1216
243,nav_dryrun,dryrun,244,1.4,0.0,244,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1217,244,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1218,0.55,True,0.0,,91,0.574554842710495,0.45375850796699524,0.3927480012502359,0.18180684146025908,0.12120382487773895,0.022019093,DIAG_NAV,1220,avoidance,8.219904378056526,7.069464022504246,0.0,36.0,19.052826769892693,2.876966532319784,2.876966532319784,8.219904378056526,244,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1221
244,nav_dryrun,dryrun,245,1.4,0.0,245,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1222,245,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1223,0.55,True,0.0,,91,0.5722533464431763,0.45700544118881226,0.38139254599809647,0.1908608004450798,0.12015992403030396,0.044218198,DIAG_NAV,1225,avoidance,8.246001899242401,6.865065827965736,0.0,36.0,19.049242314899512,2.8861006647348404,2.8861006647348404,8.246001899242401,245,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1226
