_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
213,recon_debug,autonomous,214,1.4,-18.0,214,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1067,214,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1068,0.55,True,0.0,0.6882260250193732,,0.8881833348423243,91,0.7937938695730165,0.6523734331130981,0.01169951144331216,0.7820943581297043,0.49658703804016113,0.0673783,DIAG_NAV,1070,gap,0.0,0.2105912059796189,0.344841445415342,-6.998505843803286,82.0,14.127272727272727,18.0,18.0,53.795622051803726,214,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,recon_debug,autonomous,215,1.4,-18.0,215,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1072,215,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1073,0.55,True,0.0,0.6877107300928661,,0.8900334127247334,91,0.793206816495851,0.6512483358383179,0.009731067459751941,0.7834757490360991,0.4956771731376648,0.014532988,DIAG_NAV,1075,gap,0.0,0.17515921427553494,0.3457061972488344,-7.081293892115354,82.0,14.127272727272727,18.0,18.0,53.712645451475865,215,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,recon_debug,autonomous,216,1.4,-18.0,216,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1077,216,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1078,0.55,True,0.0,0.688182417835508,,0.8874853644520044,91,0.7928744318873383,0.654190182685852,0.01094782278715889,0.7819266091001794,0.4939723014831543,0.037909072,DIAG_NAV,1080,gap,0.0,0.19706081016886,0.34516728271034713,-6.975603131577373,81.0,14.127272727272727,18.0,18.0,53.109469044836565,216,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,recon_debug,autonomous,217,1.4,-18.0,217,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1082,217,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1083,0.55,True,0.0,0.6887256928852626,,0.8872520104050636,91,0.7933483539625655,0.6544402241706848,0.011560224840866273,0.7817881291216993,0.4999344050884247,0.06083422300000001,DIAG_NAV,1085,gap,0.0,0.20808404713559292,0.34489999736673793,-6.948421113193034,81.0,14.127272727272727,18.0,18.0,53.13486840060335,217,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,recon_debug,autonomous,218,1.4,-18.0,218,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1087,218,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1088,0.55,True,0.0,0.689216992684773,,0.8998206908052618,91,0.7947619058365045,0.6551902294158936,0.0023892451250968616,0.7923726607114077,0.4973629415035248,0.008274902,DIAG_NAV,1090,gap,0.0,0.04300641225174351,0.34894781595891444,-7.37112943421711,81.0,14.127272727272727,18.0,18.0,52.7502339009554,218,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,recon_debug,autonomous,219,1.4,-18.0,219,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1092,219,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1093,0.55,True,0.0,0.6891524919441768,,0.9005524028431285,91,0.7944334592930106,0.6558151841163635,0.0013656587910282347,0.7930678005019823,0.497006356716156,0.030094013000000003,DIAG_NAV,1095,gap,0.0,0.024581858238508225,0.34939833780756757,-7.39899688146331,81.0,14.127272727272727,18.0,18.0,52.70732349799578,219,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,recon_debug,autonomous,220,1.4,-18.0,220,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1097,220,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1098,0.55,True,0.0,0.6887569384915488,,0.8998485478487882,91,0.7941971448964851,0.6546902656555176,0.001788967267371877,0.7924081776291132,0.4973272383213043,0.002279211,DIAG_NAV,1100,gap,0.0,0.03220141081269379,0.3492116081660533,-7.388206327503378,81.0,14.127272727272727,18.0,18.0,52.7251048450048,220,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,recon_debug,autonomous,221,1.4,-18.0,221,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1102,221,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1103,0.55,True,0.0,0.6895800519872595,,0.878944746909603,91,0.7967021365960439,0.6530900597572327,0.022838824901027954,0.773863311695016,0.4977915287017822,0.025467663,DIAG_NAV,1105,gap,0.0,0.4110988482185032,0.3399666533473691,-6.627764322282024,81.0,14.127272727272727,18.0,18.0,53.60246097848691,221,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,recon_debug,autonomous,222,1.4,-18.0,222,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1107,222,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1108,0.55,True,0.0,0.6899149351649814,,0.8865056280046701,91,0.7970484736419859,0.6535900235176086,0.0157024746547475,0.7813459989872384,0.49825578927993774,0.048428055000000005,DIAG_NAV,1110,gap,0.0,0.282644543785455,0.3431047278667392,-6.8806742493891075,81.0,14.127272727272727,18.0,18.0,53.305493722072654,222,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,recon_debug,autonomous,223,1.4,-18.0,223,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1112,223,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1113,0.55,True,0.0,0.6888795899493354,,0.8866411205381155,91,0.7937492963879608,0.6549402475357056,0.012431712329889044,0.7813175840580717,0.4982756972312927,0.069287684,DIAG_NAV,1115,gap,0.0,0.2237708219380028,0.3445182952158051,-6.921653570607304,81.0,14.127272727272727,18.0,18.0,53.171111229612904,223,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,recon_debug,autonomous,224,1.4,-18.0,224,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1117,224,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1118,0.55,True,0.0,0.6892595291137695,,0.8862859662622213,91,0.7935850287592688,0.6553151607513428,0.012823576327894437,0.7807614524313744,0.4976486563682556,0.019024112000000003,DIAG_NAV,1120,gap,0.0,0.23082437390209987,0.3443443341896454,-6.895925300195813,81.0,14.127272727272727,18.0,18.0,53.18759199598478,224,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,recon_debug,autonomous,225,1.4,-18.0,225,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1122,225,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1123,0.55,True,0.0,0.6892206072807312,,0.8796054182514068,91,0.794064367926398,0.6549401879310608,0.02012092037798785,0.7739434475484102,0.4972915053367615,0.041492698,DIAG_NAV,1125,gap,0.0,0.3621765668037813,0.3411312956269705,-6.663468383973647,81.0,14.127272727272727,18.0,18.0,53.49191481569489,225,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,recon_debug,autonomous,226,1.4,-18.0,226,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1127,226,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1128,0.55,True,0.0,0.6907123216876278,,0.8995658032821886,91,0.7984317257290795,0.6560900211334229,0.006199338340333593,0.7922323873887459,0.4956134259700775,0.012773285,DIAG_NAV,1130,gap,0.0,0.11158809012600468,0.3472824621702808,-7.30987185580963,81.0,14.127272727272727,18.0,18.0,52.90887315089509,226,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1131
226,recon_debug,autonomous,227,1.4,-18.0,227,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1132,227,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1133,0.55,True,0.0,0.688508188283002,,0.8922565616667271,91,0.7974191591853187,0.6530232429504395,0.012373932981684321,0.7850452262036344,0.4995023310184479,0.036169536,DIAG_NAV,1135,gap,0.0,0.22273079367031778,0.3445688832608259,-7.131193068430378,89.0,14.127272727272727,18.0,18.0,58.41011549062927,227,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,recon_debug,autonomous,228,1.4,-18.0,228,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1137,228,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1138,0.55,True,0.0,0.6892359632032888,,0.8946872111409903,91,0.7966688175996145,0.6522731781005859,0.009898130775343517,0.786770686824271,0.49783703684806824,0.059490118,DIAG_NAV,1140,gap,0.0,0.1781663539561833,0.34565146056323826,-7.19079367781955,89.0,14.127272727272727,18.0,18.0,58.298603470339984,228,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1141
228,recon_debug,autonomous,229,1.4,-18.0,229,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1142,229,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1143,0.55,True,0.0,0.688905098608562,,0.8881540689617395,91,0.7940890470216441,0.6560403108596802,0.011881462894177353,0.7822075841274667,0.49627453088760376,0.006526608000000001,DIAG_NAV,1145,gap,0.0,0.21386633209519235,0.3447631666391077,-6.973713962361215,82.0,14.127272727272727,18.0,18.0,53.80315356948379,229,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1146
229,recon_debug,autonomous,230,1.4,-18.0,230,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1147,230,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1148,0.55,True,0.0,0.6880274266004562,,0.8907926324754953,91,0.7936013299365376,0.6519984006881714,0.009465019399726993,0.7841363105368107,0.4964272379875183,0.023485067000000002,DIAG_NAV,1150,gap,0.0,0.17037034919508587,0.3458256662823771,-7.0967822056263685,82.0,14.127272727272727,18.0,18.0,53.70121380437023,230,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1151
230,recon_debug,autonomous,231,1.4,-0.0,231,8.2,recon_debug,-0.0,0.0,8.2,0.0,-1.0,18.0,autonomous,DIAG_STEER,1152,231,7.5,recon_debug,7.5,False,0.0,autonomous,DIAG_MOTOR,1153,,,,,,,91,,,,,,0.620019623,DIAG_NAV,1155,,,,,,,,,,,231,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1156
231,recon_debug,autonomous,232,1.4,-18.0,232,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1157,232,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1158,0.55,True,0.0,0.687746490750994,,0.8873984515666962,91,0.7936359449874523,0.6513491868972778,0.01200625515703746,0.7816296898304148,0.4954584538936615,0.000431138,DIAG_NAV,1160,gap,0.0,0.21611259282667428,0.34470514241258365,-6.987818628549575,82.0,14.127272727272727,18.0,18.0,53.80867344425561,232,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1161
232,recon_debug,autonomous,233,1.4,-18.0,233,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1162,233,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1163,0.55,True,0.0,0.688030298267092,,0.888059351593256,91,0.794150780799777,0.6514742374420166,0.011842134460725684,0.7823086463390513,0.4951167404651642,0.00042534200000000005,DIAG_NAV,1165,gap,0.0,0.2131584202930623,0.34478090664712324,-7.001016866415738,82.0,14.127272727272727,18.0,18.0,53.80145860834401,233,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1166
233,recon_debug,autonomous,234,1.4,-18.0,234,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1167,234,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1168,0.55,True,0.0,0.6880980113456989,,0.8881387412548065,91,0.7909819456663999,0.6562303304672241,0.008812509145681435,0.7821694365207185,0.4953021705150604,0.010677003000000001,DIAG_NAV,1170,gap,0.0,0.15862516462226584,0.34610057066676797,-7.001425546818766,82.0,14.127272727272727,18.0,18.0,53.67465346532291,234,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1171
234,recon_debug,autonomous,235,1.4,-18.0,235,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1172,235,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1173,0.55,True,0.0,0.6889471539429256,,0.8884948045015335,91,0.7940844034039697,0.6557903289794922,0.011598991881733411,0.7824854115222363,0.4952396750450134,0.059193367000000004,DIAG_NAV,1175,gap,0.0,0.2087818538712014,0.34488763771054515,-6.984167769551276,82.0,14.127272727272727,18.0,18.0,53.79121998811376,235,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1176
235,recon_debug,autonomous,236,1.4,-18.0,236,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1177,236,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1178,0.55,True,0.0,0.6891588483537946,,0.8875530790537596,91,0.7940086985743323,0.6548151969909668,0.012012863751981961,0.7819958348223504,0.49340584874153137,0.004527865000000001,DIAG_NAV,1180,gap,0.0,0.2162315475356753,0.34470471504815625,-6.943798074498774,87.0,14.127272727272727,18.0,18.0,57.08522582478811,236,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1181
236,recon_debug,autonomous,237,1.4,-18.0,237,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1182,237,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1183,0.55,True,0.0,0.6895327921266909,,0.8995159340627266,91,0.7968734857581911,0.6533400416374207,0.004473434849863955,0.7924000509083271,0.49800580739974976,0.028119433000000003,DIAG_NAV,1185,gap,0.0,0.0805218272975512,0.3480351935088382,-7.349409967761247,81.0,14.127272727272727,18.0,18.0,52.8371737555293,237,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1186
237,recon_debug,autonomous,238,1.4,-18.0,238,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1187,238,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1188,0.55,True,0.0,0.6903918981552124,,0.8988888950058909,91,0.7970838972500393,0.6550900340080261,0.005182488244913852,0.7919014090051254,0.4963991343975067,0.023219134000000002,DIAG_NAV,1190,gap,0.0,0.09328478840844934,0.3477243664161605,-7.297394889773746,81.0,14.127272727272727,18.0,18.0,52.8667637142366,238,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1191
238,recon_debug,autonomous,239,1.4,-18.0,239,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1192,239,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1193,0.55,True,0.0,0.6886337377406933,,0.8920167181640863,91,0.7960133339677539,0.6522732377052307,0.0110326183784335,0.7849807155893204,0.5000023245811462,0.07366164700000001,DIAG_NAV,1195,gap,0.0,0.19858713081180301,0.3451490555903073,-7.118404314818758,89.0,14.127272727272727,18.0,18.0,58.35027621311474,239,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1196
239,recon_debug,autonomous,240,1.4,-18.0,240,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1197,240,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1198,0.55,True,0.0,0.6878274016910129,,0.8910818602889776,91,0.7959286073843638,0.6493982076644897,0.011518253713634796,0.784410353670729,0.4967084527015686,0.02187346,DIAG_NAV,1200,gap,0.0,0.20732856684542633,0.3449349869292669,-7.113906050928767,82.0,14.127272727272727,18.0,18.0,53.78684594829501,240,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1201
240,recon_debug,autonomous,241,1.4,-18.0,241,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1202,241,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1203,0.55,True,0.0,0.6900482497044972,,0.8877371810376644,91,0.7952634179314901,0.6555403470993042,0.013182799306498572,0.7820806186249916,0.49542921781539917,0.045516472,DIAG_NAV,1205,gap,0.0,0.2372903875169743,0.3441981742737826,-6.919112596660853,82.0,14.127272727272727,18.0,18.0,53.857424627705896,241,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1206
