_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
229,nav_dryrun,dryrun,230,1.4,0.0,230,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1147,230,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1148,0.55,True,0.0,,91,0.5593069783515401,0.4543541967868805,0.3616624346125424,0.1976445437389977,0.11241672933101654,0.056771193000000005,DIAG_NAV,1150,avoidance,8.439581766724586,6.509923823025763,0.0,35.0,19.022654413403664,2.9538536183536053,2.9538536183536053,8.439581766724586,230,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1151
230,nav_dryrun,dryrun,231,1.4,0.0,231,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1152,231,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1153,0.55,True,0.0,,91,0.5457588907550363,0.45551300048828125,0.34922683395507953,0.19653205679995672,0.1117967888712883,0.004679125,DIAG_NAV,1155,avoidance,8.455080278217793,6.286083011191431,0.0,37.0,19.020525716332664,2.9592780973762274,2.9592780973762274,8.455080278217793,231,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1156
231,nav_dryrun,dryrun,232,1.4,0.0,232,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1157,232,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1158,0.55,True,0.0,,91,0.5530301536832537,0.45700544118881226,0.3625202586652623,0.19050989501799145,0.11130809783935547,0.052042421000000005,DIAG_NAV,1160,avoidance,8.467297554016113,6.525364655974721,0.0,36.0,19.018847692012788,2.9635541439056396,2.9635541439056396,8.467297554016113,232,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1161
232,nav_dryrun,dryrun,233,1.4,0.0,233,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1162,233,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1163,0.55,True,0.0,,91,0.5586892267068228,0.4556730389595032,0.37921925256217737,0.17946997414464536,0.11184978485107422,0.023135615,DIAG_NAV,1165,avoidance,8.453755378723145,6.825946546119193,0.0,35.0,19.02070768927083,2.9588143825531006,2.9588143825531006,8.453755378723145,233,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1166
233,nav_dryrun,dryrun,234,1.4,0.0,234,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1167,234,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1168,0.55,True,0.0,,91,0.5559586361050606,0.4564720690250397,0.3601151073769647,0.19584352872809585,0.11276527494192123,0.022018698,DIAG_NAV,1170,avoidance,8.43086812645197,6.482071932785365,0.0,35.0,19.02385121869262,2.950803844258189,2.950803844258189,8.43086812645197,234,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1171
234,nav_dryrun,dryrun,235,1.4,0.0,235,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1172,235,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1173,0.55,True,0.0,,91,0.5494347904409681,0.45547130703926086,0.3535237469843456,0.19591104345662252,0.11224164068698883,0.045164331,DIAG_NAV,1175,avoidance,8.44395898282528,6.36342744571822,0.0,36.0,19.022053209404376,2.9553856439888477,2.9553856439888477,8.44395898282528,235,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1176
235,nav_dryrun,dryrun,236,1.4,0.0,236,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1177,236,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1178,0.55,True,0.0,,91,0.5502603607518333,0.45588749647140503,0.36023796886383075,0.19002239188800255,0.11125173419713974,0.068335279,DIAG_NAV,1180,avoidance,8.468706645071507,6.484283439548953,0.0,36.0,19.018654155491316,2.9640473257750273,2.9640473257750273,8.468706645071507,236,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1181
236,nav_dryrun,dryrun,237,1.4,0.0,237,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1182,237,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1183,0.55,True,0.0,,91,0.5582706895139482,0.4563470780849457,0.36208050366905,0.19619018584489822,0.11263281106948853,0.015216866,DIAG_NAV,1185,avoidance,8.434179723262787,6.5174490660429,0.0,35.0,19.023396375888225,2.9519629031419754,2.9519629031419754,8.434179723262787,237,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1186
237,nav_dryrun,dryrun,238,1.4,0.0,238,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1187,238,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1188,0.55,True,0.0,,91,0.5502585402556828,0.45542964339256287,0.3540675655615573,0.1961909746941255,0.11220009624958038,0.06320694,DIAG_NAV,1190,avoidance,8.44499759376049,6.373216180108031,0.0,36.0,19.02191055776608,2.9557491578161716,2.9557491578161716,8.44499759376049,238,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1191
238,nav_dryrun,dryrun,239,1.4,0.0,239,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1192,239,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1193,0.55,True,0.0,,91,0.5581017732620239,0.45493561029434204,0.3907387015777965,0.16736307168422743,0.11220558732748032,0.009795425,DIAG_NAV,1195,avoidance,8.444860316812992,7.033296628400337,0.0,35.0,19.021929412546825,2.9557011108845472,2.9557011108845472,8.444860316812992,239,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1196
239,nav_dryrun,dryrun,240,1.4,0.0,240,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1197,240,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1198,0.55,True,0.0,,91,0.5565968925754229,0.45568037033081055,0.3611620453750195,0.1954348472004034,0.11286383122205734,0.032286648,DIAG_NAV,1200,avoidance,8.428404219448566,6.500916816750351,0.0,35.0,19.024189632586346,2.9499414768069983,2.9499414768069983,8.428404219448566,240,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1201
240,nav_dryrun,dryrun,241,1.4,0.0,241,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1202,241,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1203,0.55,True,0.0,,91,0.5446294809088987,0.45693570375442505,0.3481238776234304,0.19650560328546834,0.11158410459756851,0.026960334000000002,DIAG_NAV,1205,avoidance,8.460397385060787,6.266229797221747,0.0,37.0,19.019795419764,2.9611390847712755,2.9611390847712755,8.460397385060787,241,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1206
241,nav_dryrun,dryrun,242,1.4,0.0,242,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1207,242,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1208,0.55,True,0.0,,91,0.5517338522842952,0.45517295598983765,0.36174938571417614,0.18998446657011905,0.11234939843416214,0.0030188700000000003,DIAG_NAV,1210,avoidance,8.441265039145947,6.511488942855171,0.0,36.0,19.022423218487003,2.9544427637010813,2.9544427637010813,8.441265039145947,242,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1211
242,nav_dryrun,dryrun,243,1.4,0.0,243,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1212,243,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1213,0.55,True,0.0,,91,0.5589848616056972,0.45440420508384705,0.36159833937950947,0.19738652222618766,0.11211030930280685,0.025884435,DIAG_NAV,1215,avoidance,8.447242267429829,6.50877010883117,0.0,35.0,19.021602255238616,2.95653479360044,2.95653479360044,8.447242267429829,243,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1216
243,nav_dryrun,dryrun,244,1.4,0.0,244,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1217,244,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1218,0.55,True,0.0,,91,0.5575705187188255,0.4563470780849457,0.3612154487883693,0.19635506993045612,0.11167299747467041,0.049298672,DIAG_NAV,1220,avoidance,8.45817506313324,6.501878078190647,0.0,35.0,19.020100652313594,2.960361272096634,2.960361272096634,8.45817506313324,244,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1221
244,nav_dryrun,dryrun,245,1.4,0.0,245,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1222,245,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1223,0.55,True,0.0,,91,0.5529442148549216,0.45710545778274536,0.3629070785783586,0.19003713627656302,0.1123514249920845,0.020859244000000002,DIAG_NAV,1225,avoidance,8.441214375197887,6.532327414410455,0.0,36.0,19.0224301771035,2.9544250313192606,2.9544250313192606,8.441214375197887,245,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1226
